mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
pelog_alternating,Pelog,Alternating,111,5.154830,720.602443,0.013556,0.106897,0.404290,865.411750,0.015796,0.161363,0.471101
pelog_alternating,Pelog,Alternating,112,5.201270,701.998806,0.013959,0.099899,0.416310,866.202814,0.015821,0.161661,0.471828
pelog_alternating,Pelog,Alternating,113,5.247710,1106.979528,0.019112,0.252223,0.569971,860.947683,0.015759,0.159684,0.469987
pelog_alternating,Pelog,Alternating,114,5.294150,701.286725,0.024561,0.099631,0.732494,844.280466,0.015622,0.153415,0.465913
pelog_alternating,Pelog,Alternating,115,5.340590,612.758662,0.023745,0.066334,0.708149,848.017573,0.015595,0.154821,0.465110
pelog_alternating,Pelog,Alternating,116,5.387029,575.250950,0.019244,0.052226,0.573933,854.535121,0.015601,0.157272,0.465276
pelog_alternating,Pelog,Alternating,117,5.433469,588.496838,0.016526,0.057208,0.492847,860.776732,0.015682,0.159620,0.467690
pelog_alternating,Pelog,Alternating,118,5.479909,1052.817416,0.015291,0.231851,0.456021,856.771518,0.015790,0.158113,0.470916
pelog_alternating,Pelog,Alternating,119,5.526349,1234.539138,0.013811,0.300201,0.411877,790.800599,0.015833,0.133300,0.472198
pelog_alternating,Pelog,Alternating,120,5.572789,714.778388,0.012641,0.104706,0.376985,841.697674,0.015897,0.152444,0.474106
pelog_alternating,Pelog,Alternating,121,5.619229,631.032190,0.012281,0.073207,0.366273,874.781359,0.015818,0.164887,0.471737
pelog_alternating,Pelog,Alternating,122,5.665669,596.321855,0.012131,0.060152,0.361774,891.605684,0.015592,0.171215,0.465008
pelog_alternating,Pelog,Alternating,123,5.712109,589.051953,0.011955,0.057417,0.356543,901.916653,0.015364,0.175094,0.458192
pelog_alternating,Pelog,Alternating,124,5.758549,934.806231,0.014689,0.187464,0.438082,887.870397,0.014939,0.169810,0.445527
pelog_alternating,Pelog,Alternating,125,5.804989,928.920545,0.016149,0.185250,0.481604,896.705375,0.014337,0.173133,0.427579
pelog_alternating,Pelog,Alternating,126,5.851429,872.580713,0.016964,0.164060,0.505933,917.237751,0.014132,0.180856,0.421451
pelog_alternating,Pelog,Alternating,127,5.897868,817.047362,0.016887,0.143172,0.503630,920.294772,0.014332,0.182006,0.427421
pelog_alternating,Pelog,Alternating,128,5.944308,763.216954,0.015794,0.122925,0.471031,920.691230,0.014526,0.182155,0.433204
pelog_alternating,Pelog,Alternating,129,5.990748,1892.799629,0.015254,0.547790,0.454927,896.639085,0.014603,0.173108,0.435511
pelog_alternating,Pelog,Alternating,130,6.037188,1460.340844,0.011805,0.385131,0.352068,863.755359,0.014629,0.160740,0.436281
pelog_alternating,Pelog,Alternating,131,6.083628,1057.088961,0.009043,0.233458,0.269700,913.289907,0.014653,0.179371,0.436997
pelog_alternating,Pelog,Alternating,132,6.130068,908.218170,0.009388,0.177464,0.279994,925.999350,0.014648,0.184152,0.436848
pelog_alternating,Pelog,Alternating,133,6.176508,826.054413,0.010618,0.146560,0.316665,933.064950,0.014599,0.186809,0.435379
pelog_alternating,Pelog,Alternating,134,6.222948,877.986277,0.012525,0.166093,0.373534,933.630551,0.014562,0.187022,0.434286
pelog_alternating,Pelog,Alternating,135,6.269388,1023.406195,0.019635,0.220789,0.585593,917.703418,0.014420,0.181031,0.430056
pelog_alternating,Pelog,Alternating,136,6.315828,636.391362,0.023248,0.075223,0.693338,905.312179,0.014327,0.176371,0.427267
pelog_alternating,Pelog,Alternating,137,6.362268,596.425999,0.020403,0.060191,0.608498,907.422601,0.014326,0.177164,0.427255
pelog_alternating,Pelog,Alternating,138,6.408707,571.774519,0.016838,0.050919,0.502174,910.615808,0.014342,0.178365,0.427718
pelog_alternating,Pelog,Alternating,139,6.455147,576.864613,0.014327,0.052833,0.427272,913.693902,0.014456,0.179523,0.431119
pelog_alternating,Pelog,Alternating,140,6.501587,1705.469355,0.013121,0.477330,0.391301,857.778020,0.014560,0.158492,0.434215
pelog_alternating,Pelog,Alternating,141,6.548027,885.221048,0.012182,0.168814,0.363299,824.669272,0.014783,0.146039,0.440879
pelog_alternating,Pelog,Alternating,142,6.594467,737.633854,0.011146,0.113303,0.332397,869.464139,0.015196,0.162887,0.453198
pelog_alternating,Pelog,Alternating,143,6.640907,600.363972,0.011222,0.061672,0.334687,867.815710,0.015536,0.162267,0.463347
pelog_alternating,Pelog,Alternating,144,6.687347,616.263580,0.011852,0.067652,0.353464,867.876151,0.015782,0.162290,0.470687
pelog_alternating,Pelog,Alternating,145,6.733787,681.095750,0.014279,0.092037,0.425836,861.456692,0.015925,0.159875,0.474951
pelog_alternating,Pelog,Alternating,146,6.780227,914.789158,0.016956,0.179935,0.505691,846.269607,0.015677,0.154163,0.467537
pelog_alternating,Pelog,Alternating,147,6.826667,880.911512,0.017198,0.167193,0.512888,867.998375,0.015455,0.162336,0.460925
pelog_alternating,Pelog,Alternating,148,6.873107,824.778835,0.018075,0.146080,0.539059,874.850896,0.015631,0.164913,0.466177
pelog_alternating,Pelog,Alternating,149,6.919546,774.481983,0.017330,0.127162,0.516839,877.438255,0.015980,0.165887,0.476566
pelog_alternating,Pelog,Alternating,150,6.965986,798.165876,0.016274,0.136070,0.485349,878.771822,0.016282,0.166388,0.485576
pelog_alternating,Pelog,Alternating,151,7.012426,1952.986299,0.017304,0.570428,0.516072,823.081331,0.016481,0.145442,0.491531
pelog_alternating,Pelog,Alternating,152,7.058866,875.249599,0.016195,0.165063,0.482985,831.402737,0.016654,0.148571,0.496689
pelog_alternating,Pelog,Alternating,153,7.105306,827.263228,0.015540,0.147014,0.463465,864.623737,0.016827,0.161067,0.501824
