time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
387,193.500000,62.403587,74.333333,3,110.222222,62.398975,-0.050826
388,194.000000,62.316742,73.666667,3,110.222222,62.354930,-0.189880
389,194.500000,62.290909,73.333333,3,110.222222,62.019216,-0.503180
390,195.000000,62.334842,73.666667,3,110.222222,61.348571,-0.444841
391,195.500000,60.750000,80.000000,2,144.000000,61.129533,-0.415205
392,196.000000,59.050360,69.500000,2,144.000000,60.518160,-0.051305
393,196.500000,61.221557,83.500000,2,144.000000,61.026924,0.677316
394,197.000000,59.234043,70.500000,2,144.000000,61.872792,1.015832
395,197.500000,64.878661,79.666667,3,133.555556,63.058588,0.978089
396,198.000000,64.979339,80.666667,3,133.555556,63.828970,0.962610
397,198.500000,64.979339,80.666667,3,133.555556,64.983808,0.593241
