time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
150,75.000000,56.755102,73.500000,2,144.000000,59.226953,0.756419
151,75.500000,50.617021,70.500000,2,36.000000,57.757899,-0.823416
152,76.000000,65.571429,87.500000,2,324.000000,57.580121,-0.707256
153,76.500000,57.957055,81.500000,2,144.000000,56.343387,0.803264
154,77.000000,57.000000,75.000000,2,144.000000,59.186649,0.666927
155,77.500000,50.571429,70.000000,2,36.000000,57.677241,-0.842462
156,78.000000,64.833333,90.000000,2,289.000000,57.501724,-0.730616
157,78.500000,58.024390,82.000000,2,144.000000,56.216010,0.830233
158,79.000000,57.079470,75.500000,2,144.000000,59.162190,0.792195
159,79.500000,50.571429,70.000000,2,36.000000,57.800401,-0.759804
160,80.000000,65.302326,86.000000,2,324.000000,57.642582,-0.734339
161,80.500000,58.024390,82.000000,2,144.000000,56.331724,0.760922
162,81.000000,57.235294,76.500000,2,144.000000,59.164426,0.675007
163,81.500000,50.525180,69.500000,2,36.000000,57.681739,-0.827993
164,82.000000,64.734940,83.000000,2,324.000000,57.508439,-0.753036
165,82.500000,57.888889,81.000000,2,144.000000,56.175666,0.802148
166,83.000000,57.157895,76.000000,2,144.000000,59.112736,0.762965
167,83.500000,50.571429,70.000000,2,36.000000,57.701597,-0.786511
168,84.000000,65.210526,85.500000,2,324.000000,57.539713,-0.739588
169,84.500000,57.679245,79.500000,2,144.000000,56.222420,0.993459
170,85.000000,57.079470,75.500000,2,144.000000,59.526631,0.869763
171,85.500000,50.571429,70.000000,2,36.000000,57.961945,-0.850267
172,86.000000,67.092486,86.500000,2,380.250000,57.826096,-0.718729
173,86.500000,57.387097,77.500000,2,144.000000,56.524488,0.991472
174,87.000000,57.000000,75.000000,2,144.000000,59.809039,0.843218
175,87.500000,50.571429,70.000000,2,36.000000,58.210924,-0.862257
176,88.000000,66.994186,86.000000,2,380.250000,58.084525,-0.715373
177,88.500000,59.101911,78.500000,2,182.250000,56.780178,0.980157
178,89.000000,56.755102,73.500000,2,144.000000,60.044839,0.859327
179,89.500000,50.478261,69.000000,2,36.000000,58.498832,-0.879746
180,90.000000,66.894737,85.500000,2,380.250000,58.285347,-0.739187
181,90.500000,59.264151,79.500000,2,182.250000,57.020458,0.988960
182,91.000000,58.034483,72.500000,2,182.250000,60.263267,0.858346
183,91.500000,50.430657,68.500000,2,36.000000,58.737150,-0.876460
184,92.000000,66.692308,84.500000,2,380.250000,58.510347,-0.878614
185,92.500000,59.264151,79.500000,2,182.250000,56.979921,0.910687
186,93.000000,58.130137,73.000000,2,182.250000,60.331721,0.948905
187,93.500000,50.382353,68.000000,2,36.000000,58.877731,-0.803410
188,94.000000,67.189655,87.000000,2,380.250000,58.724901,-0.710597
189,94.500000,59.422360,80.500000,2,182.250000,57.456538,1.252173
190,95.000000,58.500000,75.000000,2,182.250000,61.229248,1.256278
191,95.500000,51.788321,68.500000,2,56.250000,59.969094,-0.572313
192,96.000000,69.245902,91.500000,2,324.000000,60.084622,-0.449170
193,96.500000,60.888889,81.000000,2,144.000000,59.070754,1.039234
194,97.000000,60.000000,75.000000,2,144.000000,62.163089,0.689502
195,97.500000,53.430657,68.500000,2,36.000000,60.449758,-0.961771
196,98.000000,67.250000,90.000000,2,272.250000,60.239548,-0.771772
197,98.500000,60.679245,79.500000,2,144.000000,58.906215,0.660109
198,99.000000,59.837838,74.000000,2,144.000000,61.559766,0.552980
199,99.500000,53.333333,67.500000,2,36.000000,60.012175,-0.998767
200,100.000000,66.698413,94.500000,2,240.250000,59.562232,-1.001456
201,100.500000,59.512048,83.000000,2,110.250000,58.009263,0.579245
202,101.000000,58.429530,74.500000,2,110.250000,60.720722,0.571602
203,101.500000,52.072993,68.500000,2,20.250000,59.152468,-0.871516
204,102.000000,66.890625,96.000000,2,240.250000,58.977690,-0.715954
205,102.500000,58.857143,87.500000,2,90.250000,57.720561,0.714930
206,103.000000,58.638158,76.000000,2,110.250000,60.407549,0.416932
207,103.500000,52.143885,69.500000,2,20.250000,58.554424,-1.073567
208,104.000000,65.507937,94.500000,2,289.000000,58.260415,-0.953678
209,104.500000,57.625000,88.000000,2,121.000000,56.647069,0.553515
210,105.000000,57.387097,77.500000,2,144.000000,59.367445,0.555637
211,105.500000,50.571429,70.000000,2,36.000000,57.758343,-0.806291
212,106.000000,65.745763,88.500000,2,324.000000,57.754862,-0.678748
213,106.500000,57.462428,86.500000,2,121.000000,56.400847,0.935080
214,107.000000,57.607595,79.000000,2,144.000000,59.625023,0.853174
215,107.500000,50.617021,70.500000,2,36.000000,58.107196,-0.751653
216,108.000000,66.692308,84.500000,2,380.250000,58.121716,-0.691797
217,108.500000,58.156627,83.000000,2,144.000000,56.723602,0.948489
218,109.000000,57.535032,78.500000,2,144.000000,60.018695,0.896670
219,109.500000,50.617021,70.500000,2,36.000000,58.516942,-0.835370
220,110.000000,67.092486,86.500000,2,380.250000,58.347954,-0.780854
221,110.500000,59.183544,79.000000,2,182.250000,56.955234,1.124060
222,111.000000,57.311688,77.000000,2,144.000000,60.596075,1.105815
223,111.500000,50.571429,70.000000,2,36.000000,59.166864,-0.941014
224,112.000000,68.821229,89.500000,2,420.250000,58.714048,-0.909751
225,112.500000,59.946429,84.000000,2,182.250000,57.347362,1.400108
226,113.000000,56.919463,74.500000,2,144.000000,61.514264,1.372515
227,113.500000,50.478261,69.000000,2,36.000000,60.092392,-0.812031
228,114.000000,71.405941,101.000000,2,441.000000,59.890203,-0.759707
229,114.500000,61.711864,88.500000,2,210.250000,58.572977,1.120980
230,115.000000,58.935484,77.500000,2,182.250000,62.132163,0.796142
231,115.500000,50.333333,67.500000,2,36.000000,60.165261,-1.252715
232,116.000000,68.274194,93.000000,2,380.250000,59.626734,-0.996145
233,116.500000,61.571429,87.500000,2,210.250000,58.172971,0.811660
234,117.000000,59.019231,78.000000,2,182.250000,61.250054,0.712897
235,117.500000,51.666667,67.500000,2,56.250000,59.598765,-1.097722
236,118.000000,65.718750,96.000000,2,289.000000,59.054610,-1.007334
237,118.500000,60.017751,84.500000,2,182.250000,57.584097,0.484216
238,119.000000,58.850649,77.000000,2,182.250000,60.023041,0.420631
239,119.500000,51.666667,67.500000,2,56.250000,58.425358,-0.978167
240,120.000000,63.861386,101.000000,2,225.000000,58.066706,-1.031058
241,120.500000,57.730337,89.000000,2,121.000000,56.363243,0.587185
242,121.000000,58.224490,73.500000,2,182.250000,59.241077,0.846185
243,121.500000,50.333333,67.500000,2,36.000000,58.055613,-0.673819
244,122.000000,66.055838,98.500000,2,289.000000,57.893438,-0.865301
245,122.500000,57.934066,91.000000,2,121.000000,56.325011,0.754328
246,123.000000,56.919463,74.500000,2,144.000000,59.402094,0.721356
247,123.500000,50.382353,68.000000,2,36.000000,57.767722,-0.835593
248,124.000000,65.718750,96.000000,2,289.000000,57.730909,-0.662527
249,124.500000,57.883978,90.500000,2,121.000000,56.442668,0.854008
250,125.000000,57.750000,80.000000,2,144.000000,59.438925,0.699287
251,125.500000,50.478261,69.000000,2,36.000000,57.841242,-0.899509
252,126.000000,65.363636,93.500000,2,289.000000,57.639907,-0.823150
253,126.500000,57.730337,89.000000,2,121.000000,56.194943,0.898923
254,127.000000,56.877301,81.500000,2,121.000000,59.437752,0.913612
255,127.500000,50.525180,69.500000,2,36.000000,58.022168,-0.793096
256,128.000000,66.692308,84.500000,2,380.250000,57.851561,-0.715891
257,128.500000,58.285714,84.000000,2,144.000000,56.590386,0.975823
258,129.000000,56.877301,81.500000,2,121.000000,59.803207,0.719167
259,129.500000,50.571429,70.000000,2,36.000000,58.028721,-1.053550
260,130.000000,66.589286,84.000000,2,380.250000,57.696106,-0.774727
261,130.500000,57.819876,80.500000,2,144.000000,56.479267,0.855490
262,131.000000,56.622642,79.500000,2,121.000000,59.407087,0.543691
263,131.500000,50.793103,72.500000,2,36.000000,57.566649,-0.971038
264,132.000000,65.210526,85.500000,2,324.000000,57.465011,-0.621191
265,132.500000,57.387097,77.500000,2,144.000000,56.324267,0.950317
266,133.000000,57.311688,77.000000,2,144.000000,59.365646,0.788526
267,133.500000,50.918919,74.000000,2,36.000000,57.901319,-0.747344
268,134.000000,66.000000,90.000000,2,324.000000,57.870958,-0.753106
269,134.500000,57.888889,81.000000,2,144.000000,56.395107,0.610723
270,135.000000,57.235294,76.500000,2,144.000000,59.092404,0.494802
271,135.500000,49.932432,74.000000,2,25.000000,57.384712,-1.025630
272,136.000000,64.405405,92.500000,2,324.000000,57.041145,-0.999340
273,136.500000,57.461538,84.500000,2,169.000000,55.386032,0.442087
274,137.000000,56.171053,76.000000,2,169.000000,57.925319,0.506376
275,137.500000,48.959732,74.500000,2,36.000000,56.398783,-0.859422
276,138.000000,62.628866,97.000000,2,256.000000,56.206475,-0.722719
277,138.500000,56.772727,88.000000,2,144.000000,54.953346,1.042384
278,139.000000,56.500000,78.000000,2,169.000000,58.291243,1.184274
279,139.500000,49.905405,74.000000,2,49.000000,57.321894,-0.486792
280,140.000000,65.649215,95.500000,2,289.000000,57.317659,-0.658874
281,140.500000,57.782123,89.500000,2,121.000000,56.004146,0.910597
282,141.000000,56.751553,80.500000,2,121.000000,59.138854,0.785766
283,141.500000,49.932432,74.000000,2,25.000000,57.575678,-0.859800
284,142.000000,65.578947,95.000000,2,289.000000,57.419253,-0.760124
285,142.500000,57.833333,90.000000,2,121.000000,56.055429,0.796273
286,143.000000,57.000000,82.500000,2,121.000000,59.011800,0.614704
287,143.500000,49.932432,74.000000,2,25.000000,57.284837,-1.024659
288,144.000000,64.714286,94.500000,2,324.000000,56.962482,-0.961178
289,144.500000,56.944134,89.500000,2,144.000000,55.362482,0.647297
290,145.000000,56.221557,83.500000,2,144.000000,58.257076,0.658920
291,145.500000,49.000000,75.000000,2,36.000000,56.680321,-0.854220
292,146.000000,64.405405,92.500000,2,324.000000,56.548637,-0.776233
293,146.500000,56.830508,88.500000,2,144.000000,55.127855,0.830150
294,147.000000,56.285714,84.000000,2,144.000000,58.208936,0.771429
295,147.500000,49.117647,76.500000,2,36.000000,56.670712,-0.830007
296,148.000000,64.405405,92.500000,2,324.000000,56.548922,-0.770112
297,148.500000,56.714286,87.500000,2,144.000000,55.130489,0.770639
298,149.000000,56.221557,83.500000,2,144.000000,58.090200,0.692803
299,149.500000,49.193548,77.500000,2,36.000000,56.516095,-0.842818
300,150.000000,63.916201,89.500000,2,324.000000,56.404563,-0.762337
301,150.500000,56.534884,86.000000,2,144.000000,54.991421,0.826675
302,151.000000,56.156627,83.000000,2,144.000000,58.057913,0.873962
303,151.500000,49.155844,77.000000,2,36.000000,56.739344,-0.723884
