time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
198,99.000000,69.538462,52.000000,3,96.000000,65.442014,-2.157593
199,99.500000,59.359184,81.666667,3,224.000000,63.498560,-2.006995
200,100.000000,59.464419,66.750000,4,195.000000,61.428024,-2.313052
201,100.500000,59.320611,65.500000,4,195.000000,58.872456,-0.490706
202,101.000000,59.457447,75.200000,5,188.160000,60.446612,0.844313
203,101.500000,56.760618,86.333333,3,270.222222,60.561081,0.080813
204,102.000000,67.229965,71.750000,4,81.687500,60.608237,0.043433
205,102.500000,60.036765,68.000000,4,189.187500,60.647948,0.260848
206,103.000000,59.556391,66.500000,4,180.000000,61.129933,0.401455
207,103.500000,59.656000,83.333333,3,224.000000,61.450857,1.176644
208,104.000000,59.170543,64.500000,4,195.000000,63.483220,2.218752
209,104.500000,68.834586,66.500000,4,99.687500,65.888360,2.293522
210,105.000000,70.198582,47.000000,3,141.555556,68.070263,2.241523
211,105.500000,71.582090,67.000000,2,36.000000,70.371407,1.430416
212,106.000000,70.565517,48.333333,3,96.000000,70.931095,0.814084
213,106.500000,70.676259,46.333333,3,96.000000,71.999575,0.840598
214,107.000000,71.633028,54.500000,4,100.000000,72.612291,0.670859
215,107.500000,75.540984,61.000000,2,36.000000,73.341293,0.771875
216,108.000000,74.645669,42.333333,3,96.000000,74.156041,0.822533
217,108.500000,74.210526,50.666667,3,96.000000,74.986359,0.317612
218,109.000000,74.750000,48.000000,3,96.000000,74.791266,-0.098284
219,109.500000,75.784615,65.000000,2,36.000000,74.789791,0.033005
220,110.000000,74.565517,48.333333,3,96.000000,74.857275,0.004048
221,110.500000,74.638298,47.000000,3,96.000000,74.797887,-0.208534
222,111.000000,74.547945,48.666667,3,96.000000,74.440207,-0.775968
223,111.500000,74.453061,81.666667,3,29.555556,73.245951,-0.792938
224,112.000000,73.996212,66.000000,4,66.250000,72.854330,-0.451828
225,112.500000,68.594241,76.400000,5,131.440000,72.342296,-0.826408
226,113.000000,72.680191,83.800000,5,138.240000,71.201514,-1.101519
227,113.500000,71.987775,102.250000,4,180.000000,70.139258,0.147858
228,114.000000,68.749153,73.750000,4,171.000000,71.497231,0.880779
229,114.500000,68.684932,73.000000,4,171.000000,71.900816,0.463884
230,115.000000,75.384106,75.500000,4,37.187500,72.425000,0.853843
231,115.500000,74.698113,88.333333,3,29.555556,73.608503,0.814303
232,116.000000,74.608696,46.000000,3,96.000000,74.053606,-0.185286
233,116.500000,74.666667,45.000000,3,96.000000,73.237931,-0.918825
234,117.000000,70.910448,67.000000,4,53.187500,72.215956,-2.014080
235,117.500000,71.305732,78.500000,2,42.250000,69.209772,-3.010668
236,118.000000,69.588235,51.000000,3,96.000000,66.194620,-2.613017
237,118.500000,59.577778,67.500000,4,180.000000,63.983737,-2.417249
238,119.000000,59.590909,66.000000,4,180.000000,61.360122,-2.780462
239,119.500000,59.856031,85.666667,3,224.000000,58.422813,-1.377854
240,120.000000,58.187654,81.000000,5,183.840000,58.604414,0.154667
241,120.500000,54.901695,73.750000,4,202.187500,58.732147,1.033263
242,121.000000,60.485782,84.400000,5,168.640000,60.670941,2.110504
243,121.500000,60.229572,85.666667,3,224.000000,62.953155,2.601918
244,122.000000,69.550000,53.333333,3,96.000000,65.874777,1.348697
245,122.500000,69.598726,52.333333,3,96.000000,65.650549,-0.082344
246,123.000000,69.509804,51.000000,3,96.000000,65.710089,-0.990249
247,123.500000,59.364641,90.500000,4,211.000000,63.670051,-2.049473
248,124.000000,60.527273,77.000000,5,157.440000,61.611142,-0.912435
249,124.500000,59.349810,65.750000,4,195.000000,61.845181,1.087756
250,125.000000,59.304183,65.750000,4,195.000000,63.786653,1.979980
251,125.500000,70.680000,75.000000,2,36.000000,65.805142,2.117873
252,126.000000,69.072000,62.500000,4,72.187500,68.022398,2.355568
253,126.500000,70.619718,47.333333,3,96.000000,70.516279,1.645607
254,127.000000,70.436090,44.333333,3,96.000000,71.313612,0.944098
255,127.500000,71.773585,70.666667,3,24.888889,72.404475,0.954136
256,128.000000,74.666667,42.000000,3,96.000000,73.221885,0.945096
257,128.500000,74.526316,44.333333,3,96.000000,74.294667,0.475223
258,129.000000,74.706767,44.333333,3,96.000000,74.172331,-0.459035
259,129.500000,75.800000,60.000000,2,36.000000,73.376597,-0.660114
260,130.000000,71.161905,52.500000,4,75.000000,72.852104,-0.163693
261,130.500000,70.688000,41.666667,3,96.000000,73.049212,-0.375273
262,131.000000,71.903846,52.000000,4,100.000000,72.101557,-0.504303
263,131.500000,75.692308,58.500000,2,36.000000,72.040605,-0.046645
264,132.000000,71.061728,60.750000,4,75.000000,72.008268,-0.032640
265,132.500000,70.857143,49.000000,3,96.000000,71.975325,-0.671299
266,133.000000,70.526316,50.666667,3,96.000000,70.665670,-0.846597
267,133.500000,71.739130,69.000000,2,36.000000,70.282131,-0.232729
268,134.000000,69.144033,60.750000,4,78.250000,70.200213,0.070046
269,134.500000,69.144033,60.750000,4,78.250000,70.422222,-0.866169
270,135.000000,70.447552,47.666667,3,104.222222,68.467875,-1.901577
271,135.500000,71.636364,66.000000,2,36.000000,66.619068,-2.153299
272,136.000000,61.967391,73.600000,5,151.840000,64.161276,-2.167336
273,136.500000,59.900000,80.000000,5,176.640000,62.284397,-2.174595
274,137.000000,56.855072,69.000000,4,208.000000,59.812086,-1.505414
275,137.500000,61.063158,95.000000,4,168.000000,59.273570,-0.328840
276,138.000000,59.274809,65.500000,4,195.000000,59.154406,0.224476
277,138.500000,59.274809,65.500000,4,195.000000,59.722522,0.108160
278,139.000000,59.304183,65.750000,4,195.000000,59.370727,-0.172960
279,139.500000,59.695652,84.333333,3,224.000000,59.376602,0.021898
280,140.000000,59.304183,65.750000,4,195.000000,59.414524,0.059971
281,140.500000,59.304183,65.750000,4,195.000000,59.496544,-0.001074
282,141.000000,59.464419,66.750000,4,195.000000,59.412376,-0.043392
283,141.500000,59.714286,84.000000,3,224.000000,59.409760,0.113729
284,142.000000,59.274809,65.500000,4,195.000000,59.639833,1.230133
285,142.500000,59.291105,74.200000,5,188.160000,61.870026,1.076226
286,143.000000,60.454545,74.800000,5,157.440000,61.792285,-0.033793
287,143.500000,70.615385,78.000000,2,36.000000,61.802440,0.008525
288,144.000000,59.325581,64.500000,4,180.000000,61.809335,1.025340
289,144.500000,59.325581,64.500000,4,180.000000,63.853120,0.921892
290,145.000000,59.325581,64.500000,4,180.000000,63.653120,0.932377
291,145.500000,70.673469,73.500000,2,36.000000,65.717873,2.062070
292,146.000000,69.615385,52.000000,3,96.000000,67.777261,2.163093
293,146.500000,69.649351,51.333333,3,96.000000,70.044059,0.041608
294,147.000000,69.622517,50.333333,3,96.000000,67.860476,-1.080937
295,147.500000,70.659574,70.500000,2,36.000000,67.882185,-0.000235
296,148.000000,59.755556,67.500000,4,180.000000,67.860007,-0.018280
297,148.500000,69.723926,54.333333,3,96.000000,67.845625,-0.157584
298,149.000000,69.538462,52.000000,3,96.000000,67.544839,0.792378
299,149.500000,69.550607,82.333333,3,29.555556,69.430381,1.013544
300,150.000000,69.155642,64.250000,4,78.250000,69.571926,0.282552
301,150.500000,69.183267,62.750000,4,78.250000,69.995484,0.319218
302,151.000000,70.431655,46.333333,3,104.222222,70.210363,0.244507
303,151.500000,71.656250,64.000000,2,36.000000,70.484497,0.284390
304,152.000000,70.625000,42.666667,3,96.000000,70.779142,0.283104
305,152.500000,70.526316,44.333333,3,96.000000,71.050706,0.432931
306,153.000000,70.656489,43.666667,3,96.000000,71.645003,0.699355
307,153.500000,71.789474,76.000000,3,24.888889,72.449415,0.815289
308,154.000000,74.627737,45.666667,3,96.000000,73.275580,0.916665
309,154.500000,74.647059,45.333333,3,96.000000,74.282744,0.788464
310,155.000000,74.657143,46.666667,3,96.000000,74.852509,0.303927
311,155.500000,75.692308,65.000000,2,36.000000,74.890598,0.005501
312,156.000000,74.638298,47.000000,3,96.000000,74.863512,-0.232199
313,156.500000,74.818182,44.000000,3,96.000000,74.426201,-0.724472
314,157.000000,74.511628,43.000000,3,96.000000,73.414568,-0.924191
315,157.500000,72.470588,68.000000,3,46.222222,72.577818,-0.668321
316,158.000000,70.634146,41.000000,3,96.000000,72.077927,-0.934621
317,158.500000,70.454545,44.000000,3,96.000000,70.708577,-1.423829
318,159.000000,72.318725,62.750000,4,100.000000,69.230270,-1.285381
