time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
316,158.000000,71.634146,41.000000,3,96.000000,72.637570,-0.837262
317,158.500000,71.454545,44.000000,3,96.000000,71.385647,-1.306292
318,159.000000,72.705179,62.750000,4,92.250000,70.024987,-1.226557
319,159.500000,68.252011,93.250000,4,154.000000,68.932532,-0.720032
320,160.000000,66.079051,63.250000,4,180.000000,68.584922,-0.629983
321,160.500000,66.171875,64.000000,4,180.000000,67.672566,-0.526361
322,161.000000,69.716495,77.600000,5,144.240000,67.532201,0.240285
323,161.500000,68.143396,88.333333,3,213.555556,68.153136,1.141122
324,162.000000,67.550186,67.250000,4,171.187500,69.814444,1.151753
325,162.500000,69.183727,76.200000,5,149.040000,70.456641,0.669259
326,163.000000,74.478417,69.500000,4,55.687500,71.152962,0.755642
327,163.500000,72.927481,87.333333,3,42.000000,71.967925,0.717545
328,164.000000,71.625000,42.666667,3,96.000000,72.588052,0.141549
329,164.500000,71.625000,42.666667,3,96.000000,72.251022,-0.306717
330,165.000000,72.284360,52.750000,4,92.250000,71.974617,-0.170566
331,165.500000,72.793269,69.333333,3,42.000000,71.909891,-0.032891
332,166.000000,71.545455,44.000000,3,96.000000,71.908834,0.029245
333,166.500000,71.301370,48.666667,3,96.000000,71.968380,-0.087582
334,167.000000,71.619718,47.333333,3,96.000000,71.733670,-0.108071
335,167.500000,72.582090,67.000000,2,36.000000,71.752239,-0.132235
336,168.000000,71.619718,47.333333,3,96.000000,71.469201,-0.268780
337,168.500000,71.638298,47.000000,3,96.000000,71.214678,-0.232613
338,169.000000,69.886179,61.500000,4,72.750000,71.003975,-0.119771
339,169.500000,70.347107,80.666667,3,38.222222,70.975136,-0.018894
340,170.000000,71.528571,46.666667,3,112.888889,70.966186,0.042973
341,170.500000,71.475524,47.666667,3,112.888889,71.061081,-0.007582
342,171.000000,71.593548,51.666667,3,112.888889,70.951023,-0.030964
343,171.500000,70.360656,81.333333,3,38.222222,70.999154,0.038052
344,172.000000,69.796813,62.750000,4,72.750000,71.027126,-0.109303
345,172.500000,71.769231,47.666667,3,96.000000,70.780548,-0.148396
346,173.000000,71.615385,52.000000,3,96.000000,70.730335,0.006171
347,173.500000,70.360656,81.333333,3,38.222222,70.792890,-0.178426
348,174.000000,70.109589,48.666667,3,112.888889,70.373484,-0.101317
349,174.500000,70.109589,48.666667,3,112.888889,70.590256,0.313700
350,175.000000,69.672199,60.250000,4,85.000000,71.000884,0.678324
351,175.500000,72.699248,66.500000,2,36.000000,71.946905,0.646337
352,176.000000,72.413793,58.000000,4,73.687500,72.293558,0.438716
353,176.500000,74.839695,43.666667,3,96.000000,72.824336,0.452016
354,177.000000,71.842857,52.500000,4,56.250000,73.197590,0.377154
355,177.500000,72.326087,76.666667,3,26.000000,73.578644,-0.589471
356,178.000000,74.565517,48.333333,3,96.000000,72.018648,-0.974728
357,178.500000,74.319066,64.250000,4,72.750000,71.629189,-0.669560
358,179.000000,67.039711,69.250000,4,186.750000,70.679527,-1.016568
359,179.500000,69.895561,95.750000,4,162.250000,69.596053,-0.306776
360,180.000000,67.577778,67.500000,4,171.187500,70.065975,1.071068
361,180.500000,69.148148,75.600000,5,149.040000,71.738188,1.308522
362,181.000000,76.668675,55.333333,3,88.222222,72.683019,1.150852
363,181.500000,75.400778,85.666667,3,38.222222,74.039892,1.359483
364,182.000000,74.619718,47.333333,3,96.000000,75.401986,0.715650
365,182.500000,74.362140,60.750000,4,72.750000,75.471193,-0.062032
366,183.000000,75.958621,48.333333,3,96.888889,75.277922,-0.078051
367,183.500000,77.014706,68.000000,2,25.000000,75.315090,0.047118
368,184.000000,74.434426,61.000000,4,61.000000,75.372158,-0.042328
369,184.500000,74.805556,48.000000,3,80.888889,75.230434,-0.330187
370,185.000000,74.647482,46.333333,3,80.888889,74.711784,-0.255893
371,185.500000,75.250000,72.000000,2,36.000000,74.718649,-0.015358
372,186.000000,74.421456,65.250000,4,61.000000,74.681067,-0.191990
373,186.500000,74.468750,64.000000,4,61.000000,74.334669,-0.535699
374,187.000000,74.617647,45.333333,3,80.888889,73.609669,-0.648157
375,187.500000,72.915493,71.000000,3,42.000000,73.038355,-0.561855
376,188.000000,71.625000,42.666667,3,96.000000,72.485958,-0.478908
377,188.500000,71.564885,43.666667,3,96.000000,72.080539,-0.336481
378,189.000000,71.706767,44.333333,3,96.000000,71.812996,-0.134617
379,189.500000,72.590551,63.500000,2,36.000000,71.811305,0.005439
