time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
185,92.500000,59.264151,79.500000,2,182.250000,58.408224,0.029958
186,93.000000,57.110294,68.000000,2,182.250000,58.015310,0.023882
187,93.500000,59.264151,79.500000,2,182.250000,58.455987,0.047495
188,94.000000,57.218978,68.500000,2,182.250000,58.110300,0.073796
189,94.500000,59.422360,80.500000,2,182.250000,58.603578,0.234510
190,95.000000,57.535714,70.000000,2,182.250000,58.579319,0.354862
191,95.500000,59.576687,81.500000,2,182.250000,59.313302,0.339041
192,96.000000,59.142857,70.000000,2,144.000000,59.257401,0.300466
193,96.500000,60.888889,81.000000,2,144.000000,59.914233,0.285033
194,97.000000,59.142857,70.000000,2,144.000000,59.827467,0.110256
195,97.500000,60.819876,80.500000,2,144.000000,60.134745,-0.039598
196,98.000000,59.142857,70.000000,2,144.000000,59.748271,0.168153
197,98.500000,60.679245,79.500000,2,144.000000,60.471051,0.557974
198,99.000000,58.956522,69.000000,2,144.000000,60.864219,0.569082
199,99.500000,62.756757,74.000000,3,114.000000,61.609216,0.071480
200,100.000000,62.785714,74.666667,3,114.000000,61.007180,-0.037087
201,100.500000,62.867841,75.666667,3,114.000000,61.535042,0.144138
202,101.000000,57.669065,69.500000,2,110.250000,61.295455,-0.237948
203,101.500000,61.595833,80.000000,3,89.555556,61.059146,-0.234037
204,102.000000,61.558824,79.333333,3,89.555556,60.827381,0.290272
205,102.500000,61.604167,80.000000,3,89.555556,61.639690,0.335235
206,103.000000,61.709016,81.333333,3,89.555556,61.497852,-0.140623
207,103.500000,61.730612,81.666667,3,89.555556,61.358445,-0.143941
208,104.000000,60.886640,82.333333,3,118.222222,61.209969,-0.158961
209,104.500000,60.861789,82.000000,3,118.222222,61.040524,-0.167501
210,105.000000,60.861789,82.000000,3,118.222222,60.874968,-0.086136
211,105.500000,60.861789,82.000000,3,118.222222,60.868252,-0.003414
212,106.000000,60.902834,82.333333,3,118.222222,60.868139,0.064141
213,106.500000,60.853061,81.666667,3,118.222222,60.996534,-0.436847
214,107.000000,60.861224,81.666667,3,118.222222,59.994446,-0.505553
215,107.500000,61.503759,88.666667,3,118.222222,59.985427,-0.414305
216,108.000000,55.851351,74.000000,2,121.000000,59.165836,-0.720918
217,108.500000,60.857741,79.666667,3,118.222222,58.543591,-0.785988
218,109.000000,56.755102,73.500000,2,144.000000,57.593859,0.165651
219,109.500000,57.750000,80.000000,2,144.000000,58.874893,0.780070
220,110.000000,56.755102,73.500000,2,144.000000,59.154000,0.706103
221,110.500000,62.256522,76.666667,3,146.000000,60.287100,1.027914
222,111.000000,62.253275,76.333333,3,146.000000,61.209827,1.038619
223,111.500000,62.420601,77.666667,3,146.000000,62.364339,0.939179
224,112.000000,62.363636,77.000000,3,146.000000,63.088186,0.488277
225,112.500000,62.527660,78.333333,3,146.000000,63.340892,0.341844
226,113.000000,65.875758,82.500000,4,136.500000,63.771874,0.432816
227,113.500000,63.516807,79.333333,3,160.222222,64.206524,0.427312
228,114.000000,64.575510,81.666667,3,174.888889,64.626498,0.081354
229,114.500000,64.536885,81.333333,3,174.888889,64.369233,-0.018370
230,115.000000,64.627530,82.333333,3,174.888889,64.589758,0.110842
231,115.500000,64.589431,82.000000,3,174.888889,64.590916,0.008834
232,116.000000,64.619433,82.333333,3,174.888889,64.607426,-0.000213
233,116.500000,64.581301,82.000000,3,174.888889,64.590491,-0.016181
234,117.000000,64.619433,82.333333,3,174.888889,64.575064,-0.467882
235,117.500000,64.542857,81.666667,3,174.888889,63.654728,-1.124548
236,118.000000,64.512295,81.333333,3,174.888889,62.325967,-0.912961
237,118.500000,60.017751,84.500000,2,182.250000,61.828805,-0.463611
238,119.000000,57.937500,72.000000,2,182.250000,61.398746,-0.289447
239,119.500000,62.133621,77.333333,3,146.000000,61.249910,0.063137
240,120.000000,62.392562,80.666667,3,146.000000,61.525021,0.487789
241,120.500000,63.768116,86.250000,4,114.187500,62.225488,0.208888
242,121.000000,61.393305,79.666667,3,137.555556,61.942796,-0.306012
243,121.500000,61.439834,80.333333,3,137.555556,61.613464,-0.465248
244,122.000000,60.720165,81.000000,3,118.222222,61.012300,-0.361137
245,122.500000,60.745902,81.333333,3,118.222222,60.891190,-0.112571
246,123.000000,60.762295,81.333333,3,118.222222,60.787159,-0.032064
247,123.500000,60.787755,81.666667,3,118.222222,60.827062,0.059424
248,124.000000,60.919679,83.000000,3,118.222222,60.906007,0.077305
249,124.500000,60.919679,83.000000,3,118.222222,60.981673,-0.419374
250,125.000000,61.140625,85.333333,3,118.222222,60.067259,-0.776141
251,125.500000,61.140625,85.333333,3,118.222222,59.429390,-0.789333
252,126.000000,56.215686,76.500000,2,121.000000,58.488592,-0.838219
253,126.500000,57.730337,89.000000,2,121.000000,57.752952,-0.370592
254,127.000000,56.215686,76.500000,2,121.000000,57.747408,0.204231
255,127.500000,57.462428,86.500000,2,121.000000,58.161414,0.532330
256,128.000000,61.112903,82.666667,3,118.222222,58.812068,0.798820
257,128.500000,58.285714,84.000000,2,144.000000,59.759054,0.810514
258,129.000000,60.983607,81.333333,3,118.222222,60.433095,0.302102
259,129.500000,60.950617,81.000000,3,118.222222,60.363257,0.196854
260,130.000000,60.832636,79.666667,3,118.222222,60.826804,0.186456
261,130.500000,60.763713,79.000000,3,118.222222,60.736170,-0.456595
262,131.000000,60.603448,77.333333,3,118.222222,59.913614,-0.755832
263,131.500000,60.530435,76.666667,3,118.222222,59.224506,-0.770925
264,132.000000,56.837838,74.000000,2,144.000000,58.371764,-0.718792
265,132.500000,57.387097,77.500000,2,144.000000,57.786923,-0.704205
266,133.000000,56.500000,72.000000,2,144.000000,56.963353,-0.306680
267,133.500000,57.679245,79.500000,2,144.000000,57.173564,0.007654
268,134.000000,56.412587,71.500000,2,144.000000,56.978662,0.048255
269,134.500000,57.888889,81.000000,2,144.000000,57.270073,-0.095458
270,135.000000,56.412587,71.500000,2,144.000000,56.787745,-0.136269
271,135.500000,57.957055,81.500000,2,144.000000,56.997535,0.321840
272,136.000000,55.267606,71.000000,2,169.000000,57.431424,0.235223
273,136.500000,57.461538,84.500000,2,169.000000,57.467982,0.235796
274,137.000000,60.058333,80.000000,3,139.555556,57.903017,0.712390
275,137.500000,56.595376,86.500000,2,144.000000,58.892761,0.777463
276,138.000000,60.132231,80.666667,3,139.555556,59.457943,0.308209
277,138.500000,60.216327,81.666667,3,139.555556,59.509180,0.470049
278,139.000000,60.287449,82.333333,3,139.555556,60.398041,0.537532
279,139.500000,60.314516,82.666667,3,139.555556,60.584243,-0.321247
280,140.000000,61.039683,84.000000,3,118.222222,59.755547,-0.654695
281,140.500000,61.063241,84.333333,3,118.222222,59.274853,-0.650230
282,141.000000,56.072848,75.500000,2,121.000000,58.455087,-0.730518
283,141.500000,57.883978,90.500000,2,121.000000,57.813817,-0.791475
284,142.000000,56.215686,76.500000,2,121.000000,56.872137,-0.299913
285,142.500000,57.833333,90.000000,2,121.000000,57.213992,-0.071316
286,143.000000,56.354839,77.500000,2,121.000000,56.729504,-0.169399
287,143.500000,57.782123,89.500000,2,121.000000,56.875193,-0.156985
288,144.000000,55.461538,78.000000,2,144.000000,56.415533,-0.176550
289,144.500000,56.944134,89.500000,2,144.000000,56.522094,-0.171429
290,145.000000,55.535032,78.500000,2,144.000000,56.072675,-0.087812
291,145.500000,56.887640,89.000000,2,144.000000,56.346469,0.003243
292,146.000000,55.535032,78.500000,2,144.000000,56.079162,-0.004106
293,146.500000,56.830508,88.500000,2,144.000000,56.338257,0.001543
294,147.000000,55.607595,79.000000,2,144.000000,56.082248,-0.010079
295,147.500000,56.830508,88.500000,2,144.000000,56.318099,-0.011622
296,148.000000,55.607595,79.000000,2,144.000000,56.059003,-0.024790
297,148.500000,56.714286,87.500000,2,144.000000,56.268519,-0.032139
298,149.000000,55.535032,78.500000,2,144.000000,55.994725,-0.044168
299,149.500000,56.655172,87.000000,2,144.000000,56.180182,-0.032546
300,150.000000,55.461538,78.000000,2,144.000000,55.929633,-0.037601
301,150.500000,56.534884,86.000000,2,144.000000,56.104980,0.472156
302,151.000000,55.461538,78.000000,2,144.000000,56.873945,0.570664
303,151.500000,56.411765,85.000000,2,144.000000,57.246308,0.566849
304,152.000000,60.500000,82.666667,3,139.555556,58.007644,0.865093
305,152.500000,57.323353,83.500000,2,169.000000,58.976493,0.864587
306,153.000000,60.341564,81.000000,3,139.555556,59.736818,0.340332
307,153.500000,60.305785,80.666667,3,139.555556,59.657157,-0.198696
308,154.000000,60.213389,79.666667,3,139.555556,59.339425,-0.535061
309,154.500000,60.101695,78.666667,3,139.555556,58.587036,-0.256112
310,155.000000,55.734694,73.500000,2,169.000000,58.827201,-0.086607
311,155.500000,56.579618,78.500000,2,169.000000,58.413822,-0.072859
312,156.000000,61.506608,75.666667,3,169.555556,58.681483,0.704361
313,156.500000,58.146497,78.500000,2,210.250000,59.822545,1.049789
314,157.000000,61.440000,75.000000,3,169.555556,60.781060,0.465817
315,157.500000,61.440000,75.000000,3,169.555556,60.754178,0.315213
316,158.000000,61.372197,74.333333,3,169.555556,61.411486,0.332654
317,158.500000,61.372197,74.333333,3,169.555556,61.419486,-0.418102
318,159.000000,61.433036,74.666667,3,169.555556,60.575282,-0.601653
319,159.500000,61.480000,75.000000,3,169.555556,60.216180,-0.552941
320,160.000000,57.218978,68.500000,2,182.250000,59.469400,-0.522051
321,160.500000,59.576687,81.500000,2,182.250000,59.172078,0.139589
322,161.000000,57.638298,70.500000,2,182.250000,59.748578,0.701817
323,161.500000,59.946429,84.000000,2,182.250000,60.575713,0.899287
324,162.000000,64.362500,80.000000,3,174.888889,61.547152,1.157307
325,162.500000,61.354651,86.000000,2,210.250000,62.890326,1.203304
326,163.000000,64.433884,80.666667,3,174.888889,63.953760,0.621827
327,163.500000,64.354167,80.000000,3,174.888889,64.133980,0.481005
328,164.000000,65.263598,79.666667,3,139.555556,64.915769,0.539959
329,164.500000,65.263598,79.666667,3,139.555556,65.213898,-0.345094
330,165.000000,65.263598,79.666667,3,139.555556,64.225582,-0.898362
331,165.500000,65.924528,88.333333,3,139.555556,63.417174,-0.989305
332,166.000000,59.412587,71.500000,2,144.000000,62.246972,-1.036461
333,166.500000,61.221557,83.500000,2,144.000000,61.344252,-0.754432
334,167.000000,59.412587,71.500000,2,144.000000,60.738107,-0.310589
335,167.500000,60.750000,80.000000,2,144.000000,60.723075,0.167708
336,168.000000,62.893805,75.333333,3,114.000000,61.073523,0.526036
337,168.500000,59.337423,81.500000,2,110.250000,61.775147,0.565239
338,169.000000,62.973799,76.333333,3,114.000000,62.204001,0.211772
339,169.500000,62.920705,75.666667,3,114.000000,62.198691,0.355708
340,170.000000,62.894273,75.666667,3,114.000000,62.915417,0.355743
341,170.500000,62.867257,75.333333,3,114.000000,62.910177,-0.010620
342,171.000000,62.921053,76.000000,3,114.000000,62.894178,-0.013356
343,171.500000,62.947598,76.333333,3,114.000000,62.883465,-0.525176
344,172.000000,62.840708,75.333333,3,114.000000,61.843826,-0.860720
345,172.500000,62.840708,75.333333,3,114.000000,61.162025,-0.837059
346,173.000000,57.669065,69.500000,2,110.250000,60.169709,-0.829024
347,173.500000,59.512048,83.000000,2,110.250000,59.503977,-0.803144
348,174.000000,57.986014,71.500000,2,110.250000,58.563421,-0.291730
349,174.500000,59.512048,83.000000,2,110.250000,58.920517,-0.122657
350,175.000000,58.137931,72.500000,2,110.250000,58.318108,-0.297367
351,175.500000,59.454545,82.500000,2,110.250000,58.325783,-0.297367
352,176.000000,56.500000,72.000000,2,144.000000,57.723373,-0.319292
353,176.500000,58.024390,82.000000,2,144.000000,57.687198,-0.331148
354,177.000000,56.500000,72.000000,2,144.000000,57.061078,-0.188060
355,177.500000,57.957055,81.500000,2,144.000000,57.311078,0.537605
