time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
120,60.000000,64.759843,84.666667,3,162.888889,63.222562,-0.936366
121,60.500000,66.670213,94.000000,3,162.888889,62.376855,0.050175
122,61.000000,61.641434,83.666667,3,84.666667,63.322913,0.660781
123,61.500000,58.812785,73.000000,3,67.555556,63.698417,-0.310099
124,62.000000,64.730290,80.333333,3,174.222222,62.702714,-0.773921
125,62.500000,66.637363,91.000000,3,172.666667,62.150574,0.181634
126,63.000000,61.691700,84.333333,3,84.666667,63.065983,0.560795
127,63.500000,58.880734,72.666667,3,67.555556,63.272164,-0.907143
128,64.000000,63.389831,78.666667,3,216.888889,61.251698,-2.226885
129,64.500000,65.761194,89.333333,3,224.000000,58.818394,-0.752589
130,65.000000,56.535032,78.500000,2,144.000000,59.746521,0.815276
131,65.500000,49.525180,69.500000,2,36.000000,60.448947,-0.593738
132,66.000000,63.521368,78.000000,3,280.888889,58.559046,-1.636752
133,66.500000,66.901961,85.000000,3,270.222222,57.175444,0.701444
134,67.000000,56.311688,77.000000,2,144.000000,59.961933,1.863155
135,67.500000,49.617021,70.500000,2,36.000000,60.901754,-0.043264
136,68.000000,63.457627,78.666667,3,280.888889,59.875404,-0.538839
137,68.500000,68.220472,84.666667,3,280.888889,59.824076,1.232468
138,69.000000,61.770213,78.333333,3,152.888889,62.340341,1.606533
139,69.500000,56.055046,72.666667,3,96.000000,63.037142,-0.310876
140,70.000000,62.198347,80.666667,3,224.000000,61.718589,-1.241854
141,70.500000,66.941634,85.666667,3,238.222222,60.553435,0.024367
142,71.000000,61.627706,77.000000,3,152.888889,61.767323,0.949900
143,71.500000,55.944444,72.000000,3,96.000000,62.453235,-0.767424
144,72.000000,62.124481,80.333333,3,224.000000,60.232475,-2.306953
145,72.500000,65.627907,86.000000,3,224.000000,57.839328,-0.593528
146,73.000000,55.837838,74.000000,2,144.000000,59.045419,0.945037
147,73.500000,49.661972,71.000000,2,36.000000,59.729403,-0.645288
148,74.000000,61.974895,79.666667,3,224.000000,57.754842,-1.609362
149,74.500000,65.544402,86.333333,3,224.000000,56.510678,0.634128
150,75.000000,55.755102,73.500000,2,144.000000,59.023097,1.630583
151,75.500000,49.617021,70.500000,2,36.000000,59.771844,-0.580067
152,76.000000,62.224066,80.333333,3,224.000000,57.862964,-1.572808
153,76.500000,65.718631,87.666667,3,224.000000,56.626229,0.638298
154,77.000000,56.000000,75.000000,2,144.000000,59.139560,1.594482
155,77.500000,49.571429,70.000000,2,36.000000,59.815193,-0.626100
156,78.000000,62.183673,81.666667,3,210.888889,57.887361,-1.606773
157,78.500000,65.602230,89.666667,3,213.555556,56.601646,0.602532
158,79.000000,56.079470,75.500000,2,144.000000,59.092424,1.583343
159,79.500000,49.571429,70.000000,2,36.000000,59.768333,-0.598739
160,80.000000,62.025316,79.000000,3,224.000000,57.894946,-1.592123
161,80.500000,65.563218,87.000000,3,224.000000,56.584087,0.545689
162,81.000000,56.235294,76.500000,2,144.000000,58.986324,1.518744
163,81.500000,49.525180,69.500000,2,36.000000,59.621576,-0.622906
164,82.000000,61.582609,76.666667,3,224.000000,57.740512,-1.606919
165,82.500000,65.201581,84.333333,3,224.000000,56.407739,0.576011
166,83.000000,56.157895,76.000000,2,144.000000,58.892533,1.630019
167,83.500000,49.571429,70.000000,2,36.000000,59.667776,-0.524590
168,84.000000,61.949153,78.666667,3,224.000000,57.843354,-1.570858
169,84.500000,65.458824,85.000000,3,224.000000,56.526061,0.759000
170,85.000000,56.079470,75.500000,2,144.000000,59.361355,1.931032
171,85.500000,49.571429,70.000000,2,36.000000,60.388125,-0.432497
172,86.000000,63.747899,79.333333,3,280.888889,58.496360,-1.596687
173,86.500000,67.083004,84.333333,3,270.222222,57.194752,0.758298
174,87.000000,56.000000,75.000000,2,144.000000,60.012956,1.865808
175,87.500000,49.571429,70.000000,2,36.000000,60.926368,-0.094389
176,88.000000,63.662447,79.000000,3,280.888889,59.824178,-0.568238
177,88.500000,68.314961,84.666667,3,280.888889,59.789892,1.389817
178,89.000000,61.572052,76.333333,3,152.888889,62.603811,1.868950
179,89.500000,55.828571,70.000000,3,96.000000,63.527793,-0.617781
180,90.000000,63.641026,78.000000,3,280.888889,61.368249,-2.293911
181,90.500000,68.282353,85.000000,3,280.888889,58.939970,-0.447213
182,91.000000,57.517241,72.500000,2,196.000000,60.473822,1.218634
183,91.500000,49.430657,68.500000,2,36.000000,61.377238,-0.614884
184,92.000000,63.497835,77.000000,3,280.888889,59.244055,-1.880080
185,92.500000,68.158103,84.333333,3,280.888889,57.617077,0.640041
186,93.000000,57.616438,73.000000,2,196.000000,60.524137,1.952977
187,93.500000,49.382353,68.000000,2,36.000000,61.523032,-0.516363
188,94.000000,63.965957,78.333333,3,280.888889,59.491411,-1.653367
189,94.500000,68.492308,86.666667,3,280.888889,58.216299,1.114821
190,95.000000,58.000000,75.000000,2,196.000000,61.721053,2.369115
191,95.500000,51.240876,68.500000,2,64.000000,62.954528,-0.232493
192,96.000000,66.906122,81.666667,3,224.000000,61.256066,-1.306165
193,96.500000,70.133333,90.000000,3,224.000000,60.342198,0.914846
194,97.000000,60.000000,75.000000,2,144.000000,63.085758,1.517532
195,97.500000,53.430657,68.500000,2,36.000000,63.377261,-0.883798
196,98.000000,64.958678,80.666667,3,174.222222,61.318162,-1.696216
197,98.500000,68.363636,88.000000,3,184.888889,59.984828,0.498701
198,99.000000,59.837838,74.000000,2,144.000000,62.315565,1.381643
199,99.500000,53.333333,67.500000,2,36.000000,62.748115,-0.826800
200,100.000000,65.084337,83.000000,3,162.888889,60.661965,-1.864815
201,100.500000,67.121429,93.333333,3,164.666667,59.018485,0.268155
202,101.000000,57.932886,74.500000,2,100.000000,61.198275,1.274269
203,101.500000,51.620438,68.500000,2,16.000000,61.567024,-0.362689
204,102.000000,64.232283,84.666667,3,172.666667,60.472897,-0.590352
205,102.500000,66.928082,97.333333,3,162.888889,60.386319,1.075300
206,103.000000,61.650794,84.000000,3,84.666667,62.623497,1.272257
207,103.500000,57.500000,72.000000,3,67.555556,62.930833,-0.481718
208,104.000000,62.806324,84.333333,3,210.888889,61.660060,-1.173193
209,104.500000,65.768966,96.666667,3,210.888889,60.584447,-0.048137
210,105.000000,60.574219,85.333333,3,122.888889,61.563786,0.763946
211,105.500000,56.272727,73.333333,3,96.000000,62.112339,-0.244026
212,106.000000,62.396694,80.666667,3,224.000000,61.075734,-0.932868
213,106.500000,65.549091,91.666667,3,221.555556,60.246604,0.295184
214,107.000000,60.585938,85.333333,3,122.888889,61.666101,1.156233
215,107.500000,56.428571,74.666667,3,96.000000,62.559070,-0.454921
216,108.000000,63.370213,78.333333,3,280.888889,60.756258,-1.998298
217,108.500000,66.861538,86.666667,3,270.222222,58.562475,-0.368201
218,109.000000,56.535032,78.500000,2,144.000000,60.019857,1.230732
219,109.500000,49.617021,70.500000,2,36.000000,61.023940,-0.003522
220,110.000000,63.715481,79.666667,3,280.888889,60.012813,-0.537149
221,110.500000,68.390625,85.333333,3,280.888889,59.949643,1.473926
222,111.000000,61.805907,79.000000,3,152.888889,62.960665,2.058963
223,111.500000,56.219178,73.000000,3,96.000000,64.067568,-0.075693
224,112.000000,64.672131,81.333333,3,296.222222,62.809278,-1.215396
225,112.500000,69.250000,90.666667,3,292.666667,61.636776,0.537869
226,113.000000,62.099174,80.666667,3,152.888889,63.885016,1.826315
227,113.500000,55.943396,70.666667,3,96.000000,65.289405,0.199763
228,114.000000,67.460377,88.333333,3,328.222222,64.284541,-0.935605
229,114.500000,71.694079,101.333333,3,320.666667,63.418195,0.470048
230,115.000000,64.225681,85.666667,3,180.666667,65.224638,1.123617
231,115.500000,57.767442,71.666667,3,131.555556,65.665429,-0.530262
232,116.000000,64.975610,82.000000,3,280.888889,64.164114,-1.278782
233,116.500000,69.664336,95.333333,3,284.666667,63.107866,0.101085
234,117.000000,64.187500,85.333333,3,180.666667,64.366283,0.883745
235,117.500000,58.944444,72.000000,3,131.555556,64.875357,-0.875533
236,118.000000,64.059524,84.000000,3,204.666667,62.615217,-2.437709
237,118.500000,67.520979,95.333333,3,228.666667,59.999939,-0.932999
238,119.000000,58.363636,77.000000,2,196.000000,60.749218,0.436228
239,119.500000,51.111111,67.500000,2,64.000000,60.872395,-0.536509
240,120.000000,62.690840,87.333333,3,160.222222,59.676199,-0.712722
241,120.500000,64.675410,101.666667,3,172.666667,59.446950,1.115899
242,121.000000,61.540000,83.333333,3,148.666667,61.907997,1.575584
243,121.500000,57.217391,69.000000,3,131.555556,62.598118,-0.067402
244,122.000000,63.416342,85.666667,3,210.888889,61.773192,-0.972177
245,122.500000,66.141447,101.333333,3,210.888889,60.653764,0.026452
246,123.000000,60.550781,85.333333,3,122.888889,61.826096,0.836814
247,123.500000,55.942857,70.000000,3,96.000000,62.327391,-0.280038
248,124.000000,63.079051,84.333333,3,210.888889,61.266019,-0.931953
249,124.500000,65.922819,99.333333,3,210.888889,60.463486,0.274848
250,125.000000,60.834586,88.666667,3,122.888889,61.815715,0.936830
251,125.500000,56.538117,74.333333,3,96.000000,62.337146,-0.689849
252,126.000000,62.704000,83.333333,3,210.888889,60.436018,-2.081505
253,126.500000,65.686207,96.666667,3,210.888889,58.174136,-0.441405
254,127.000000,56.417178,81.500000,2,132.250000,59.553208,1.106159
255,127.500000,49.525180,69.500000,2,36.000000,60.386454,-0.089498
256,128.000000,63.433476,77.666667,3,280.888889,59.374213,-0.518014
257,128.500000,66.870229,87.333333,3,270.222222,59.350426,1.366919
258,129.000000,60.625000,85.333333,3,122.888889,62.108051,1.712630
259,129.500000,56.298246,76.000000,3,88.222222,62.775687,-0.322185
260,130.000000,63.313305,77.666667,3,280.888889,61.463682,-1.108022
261,130.500000,66.771654,84.666667,3,270.222222,60.559642,0.100728
262,131.000000,60.310204,81.666667,3,122.888889,61.665138,0.763250
263,131.500000,56.104803,76.333333,3,88.222222,62.086143,-0.835494
264,132.000000,61.825726,80.333333,3,224.000000,59.994150,-2.085125
265,132.500000,65.418327,83.666667,3,224.000000,57.915893,-0.409293
266,133.000000,56.311688,77.000000,2,144.000000,59.175564,1.045016
267,133.500000,49.918919,74.000000,2,36.000000,60.005925,-0.503123
268,134.000000,62.403162,84.333333,3,224.000000,58.169318,-1.606905
269,134.500000,65.977528,89.000000,3,224.000000,56.792116,0.493925
270,135.000000,56.235294,76.500000,2,144.000000,59.157169,1.503859
271,135.500000,49.425676,74.000000,2,30.250000,59.799834,-0.709973
272,136.000000,61.744186,86.000000,3,224.000000,57.737223,-1.758862
273,136.500000,65.616487,93.000000,3,226.888889,56.282111,0.382115
274,137.000000,55.664474,76.000000,2,156.250000,58.501453,1.347795
275,137.500000,48.959732,74.500000,2,36.000000,58.977701,-0.292397
276,138.000000,60.522388,89.333333,3,174.222222,57.916660,-0.498278
277,138.500000,64.125424,98.333333,3,184.888889,57.981145,1.405966
278,139.000000,60.311284,85.666667,3,133.555556,60.728593,1.908604
279,139.500000,55.986900,76.333333,3,104.222222,61.798353,-0.249091
