mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
slendro_layered,Slendro,Layered,66,3.065034,2778.992307,0.032426,0.881110,0.967040,1635.357778,0.023701,0.450959,0.706856
slendro_layered,Slendro,Layered,67,3.111474,1445.603638,0.026816,0.379588,0.799739,1661.149298,0.023806,0.460660,0.709970
slendro_layered,Slendro,Layered,68,3.157914,1120.650144,0.022144,0.257365,0.660405,1729.142055,0.024064,0.486234,0.717678
slendro_layered,Slendro,Layered,69,3.204354,1023.556306,0.018001,0.220845,0.536865,1755.080930,0.024163,0.495990,0.720620
slendro_layered,Slendro,Layered,70,3.250794,1771.216038,0.025903,0.502059,0.772523,1718.774451,0.023914,0.482335,0.713193
slendro_layered,Slendro,Layered,71,3.297234,2657.374401,0.032334,0.835366,0.964305,1655.631980,0.023359,0.458585,0.696641
slendro_layered,Slendro,Layered,72,3.343673,1598.679130,0.027993,0.437164,0.834841,1613.789351,0.023241,0.442847,0.693138
slendro_layered,Slendro,Layered,73,3.390113,1236.069585,0.021577,0.300777,0.643503,1696.828834,0.023482,0.474080,0.700307
slendro_layered,Slendro,Layered,74,3.436553,1112.710485,0.017015,0.254378,0.507434,1727.361180,0.023621,0.485564,0.704470
slendro_layered,Slendro,Layered,75,3.482993,1781.278151,0.019702,0.505844,0.587566,1727.055055,0.023492,0.485449,0.700606
slendro_layered,Slendro,Layered,76,3.529433,2138.937841,0.026706,0.640369,0.796464,1701.567981,0.022719,0.475863,0.677571
slendro_layered,Slendro,Layered,77,3.575873,2532.285089,0.026514,0.788317,0.790744,1655.228488,0.022156,0.458433,0.660780
slendro_layered,Slendro,Layered,78,3.622313,1431.510263,0.020616,0.374287,0.614849,1694.654084,0.022321,0.473262,0.665679
slendro_layered,Slendro,Layered,79,3.668753,1141.328237,0.016294,0.265142,0.485936,1717.009364,0.022702,0.481671,0.677042
slendro_layered,Slendro,Layered,80,3.715193,1163.953788,0.015056,0.273652,0.449012,1720.431102,0.022974,0.482958,0.685155
slendro_layered,Slendro,Layered,81,3.761633,1784.425236,0.023578,0.507028,0.703164,1678.589574,0.022574,0.467220,0.673238
slendro_layered,Slendro,Layered,82,3.808073,3111.042977,0.027378,1.000000,0.816518,1618.995032,0.021911,0.444805,0.653463
slendro_layered,Slendro,Layered,83,3.854512,1687.061597,0.022461,0.470407,0.669877,1628.962904,0.021888,0.448554,0.652780
slendro_layered,Slendro,Layered,84,3.900952,1320.722076,0.017836,0.332617,0.531937,1701.025874,0.022260,0.475659,0.663860
slendro_layered,Slendro,Layered,85,3.947392,1193.962324,0.014039,0.284939,0.418700,1713.245086,0.022551,0.480255,0.672542
slendro_layered,Slendro,Layered,86,3.993832,1852.202455,0.021165,0.532520,0.631219,1679.161990,0.022495,0.467435,0.670885
slendro_layered,Slendro,Layered,87,4.040272,2234.115561,0.030101,0.676168,0.897725,1622.706555,0.021927,0.446201,0.653931
slendro_layered,Slendro,Layered,88,4.086712,1567.755740,0.029764,0.425533,0.887655,1586.850179,0.021843,0.432715,0.651437
slendro_layered,Slendro,Layered,89,4.133152,1091.991065,0.023443,0.246585,0.699135,1660.289402,0.022331,0.460337,0.665993
slendro_layered,Slendro,Layered,90,4.179592,934.385488,0.017911,0.187306,0.534170,1684.004229,0.022774,0.469257,0.679199
slendro_layered,Slendro,Layered,91,4.226032,1465.483549,0.019072,0.387065,0.568804,1686.081028,0.022993,0.470038,0.685733
slendro_layered,Slendro,Layered,92,4.272472,1798.036568,0.027535,0.512147,0.821191,1646.616077,0.022585,0.455194,0.673567
slendro_layered,Slendro,Layered,93,4.318912,2677.328987,0.029007,0.842871,0.865102,1583.105397,0.022132,0.431306,0.660039
slendro_layered,Slendro,Layered,94,4.365351,1357.094730,0.022837,0.346298,0.681066,1616.627885,0.022231,0.443915,0.662997
slendro_layered,Slendro,Layered,95,4.411791,1099.616235,0.018590,0.249453,0.554429,1677.491342,0.022554,0.466807,0.672644
slendro_layered,Slendro,Layered,96,4.458231,1009.829137,0.015336,0.215682,0.457385,1688.947788,0.022845,0.471116,0.681316
slendro_layered,Slendro,Layered,97,4.504671,1815.157568,0.024842,0.518587,0.740863,1651.228363,0.022627,0.456929,0.674812
slendro_layered,Slendro,Layered,98,4.551111,2900.294729,0.030378,0.926735,0.905971,1602.271526,0.021922,0.438515,0.653797
slendro_layered,Slendro,Layered,99,4.597551,1615.624768,0.025150,0.443537,0.750062,1613.927203,0.021677,0.442899,0.646479
slendro_layered,Slendro,Layered,100,4.643991,1205.489763,0.019437,0.289275,0.579685,1712.497761,0.021919,0.479974,0.653701
slendro_layered,Slendro,Layered,101,4.690431,995.126229,0.015419,0.210152,0.459847,1745.211397,0.022138,0.492278,0.660217
slendro_layered,Slendro,Layered,102,4.736871,1840.829363,0.018307,0.528243,0.545966,1734.216161,0.022036,0.488143,0.657193
slendro_layered,Slendro,Layered,103,4.783311,2357.511375,0.024445,0.722580,0.729034,1702.563609,0.021314,0.476237,0.635645
slendro_layered,Slendro,Layered,104,4.829751,2537.991206,0.024305,0.790463,0.724870,1668.000077,0.020906,0.463237,0.623479
slendro_layered,Slendro,Layered,105,4.876190,1423.091251,0.019855,0.371121,0.592144,1744.124927,0.021084,0.491870,0.628794
slendro_layered,Slendro,Layered,106,4.922630,1097.813957,0.016803,0.248775,0.501128,1786.339743,0.021308,0.507748,0.635475
slendro_layered,Slendro,Layered,107,4.969070,1254.978816,0.016009,0.307889,0.477439,1806.738430,0.021456,0.515420,0.639885
slendro_layered,Slendro,Layered,108,5.015510,1800.869272,0.024856,0.513213,0.741283,1778.269988,0.020942,0.504712,0.624572
slendro_layered,Slendro,Layered,109,5.061950,3063.402224,0.028286,0.988083,0.843579,1726.913704,0.020242,0.485396,0.603688
slendro_layered,Slendro,Layered,110,5.108390,1588.658213,0.022281,0.433395,0.664497,1752.892547,0.020129,0.495167,0.600311
slendro_layered,Slendro,Layered,111,5.154830,1245.578837,0.017044,0.304354,0.508315,1837.842060,0.020323,0.527119,0.606103
slendro_layered,Slendro,Layered,112,5.201270,1164.985529,0.013085,0.274040,0.390231,1868.013118,0.020440,0.538467,0.609587
slendro_layered,Slendro,Layered,113,5.247710,1986.058336,0.020849,0.582867,0.621786,1838.884697,0.020207,0.527511,0.602635
slendro_layered,Slendro,Layered,114,5.294150,2879.591730,0.026401,0.918948,0.787373,1778.668674,0.019552,0.504862,0.583095
slendro_layered,Slendro,Layered,115,5.340590,1943.912557,0.023071,0.567015,0.688047,1733.794670,0.019564,0.487984,0.583478
slendro_layered,Slendro,Layered,116,5.387029,1417.802884,0.018294,0.369132,0.545585,1799.183579,0.020229,0.512579,0.603307
slendro_layered,Slendro,Layered,117,5.433469,1245.788730,0.014572,0.304433,0.434595,1815.005077,0.020849,0.518529,0.621791
slendro_layered,Slendro,Layered,118,5.479909,1873.169032,0.016373,0.540406,0.488289,1806.779773,0.021157,0.515436,0.630978
slendro_layered,Slendro,Layered,119,5.526349,2135.201631,0.022886,0.638963,0.682530,1767.900392,0.020752,0.500812,0.618897
slendro_layered,Slendro,Layered,120,5.572789,2904.480034,0.023321,0.928309,0.695521,1707.822803,0.020307,0.478215,0.605611
slendro_layered,Slendro,Layered,121,5.619229,1598.547378,0.017755,0.437114,0.529519,1741.974461,0.020601,0.491061,0.614401
slendro_layered,Slendro,Layered,122,5.665669,1258.260956,0.013645,0.309124,0.406936,1767.716428,0.021221,0.500743,0.632874
slendro_layered,Slendro,Layered,123,5.712109,1153.190904,0.011341,0.269604,0.338227,1764.758251,0.021760,0.499630,0.648964
slendro_layered,Slendro,Layered,124,5.758549,1640.511125,0.024562,0.452898,0.732534,1711.811559,0.021662,0.479716,0.646027
slendro_layered,Slendro,Layered,125,5.804989,2730.869438,0.033153,0.863009,0.988734,1630.973990,0.021257,0.449311,0.633942
slendro_layered,Slendro,Layered,126,5.851429,1414.243914,0.029199,0.367793,0.870805,1622.507893,0.021438,0.446126,0.639341
slendro_layered,Slendro,Layered,127,5.897868,1090.472736,0.022169,0.246014,0.661166,1697.598496,0.021978,0.474370,0.655447
slendro_layered,Slendro,Layered,128,5.944308,1023.281649,0.016754,0.220742,0.499669,1708.859321,0.022407,0.478605,0.668247
slendro_layered,Slendro,Layered,129,5.990748,1861.850457,0.019376,0.536149,0.577864,1673.331624,0.022552,0.465242,0.672589
slendro_layered,Slendro,Layered,130,6.037188,2271.691356,0.028175,0.690301,0.840285,1619.201898,0.022215,0.444883,0.662539
slendro_layered,Slendro,Layered,131,6.083628,1760.418184,0.029433,0.497998,0.877789,1565.874569,0.022244,0.424825,0.663400
slendro_layered,Slendro,Layered,132,6.130068,1105.821997,0.023874,0.251788,0.712018,1630.466169,0.022811,0.449120,0.680292
slendro_layered,Slendro,Layered,133,6.176508,927.124493,0.018880,0.184575,0.563057,1652.745492,0.023355,0.457499,0.696539
slendro_layered,Slendro,Layered,134,6.222948,1262.840340,0.018297,0.310846,0.545664,1658.621986,0.023740,0.459710,0.708013
slendro_layered,Slendro,Layered,135,6.269388,1774.590616,0.026692,0.503328,0.796034,1628.542167,0.023256,0.448396,0.693559
slendro_layered,Slendro,Layered,136,6.315828,2919.614954,0.029095,0.934001,0.867713,1584.108752,0.022440,0.431683,0.669251
slendro_layered,Slendro,Layered,137,6.362268,1471.005223,0.023156,0.389142,0.690585,1623.530768,0.022220,0.446511,0.662681
slendro_layered,Slendro,Layered,138,6.408707,1162.615092,0.019284,0.273149,0.575127,1688.607599,0.022476,0.470988,0.670301
slendro_layered,Slendro,Layered,139,6.455147,1052.607121,0.016146,0.231772,0.481534,1700.895460,0.022789,0.475610,0.679652
slendro_layered,Slendro,Layered,140,6.501587,1837.933458,0.023899,0.527153,0.712744,1657.643367,0.022744,0.459342,0.678293
slendro_layered,Slendro,Layered,141,6.548027,2890.379378,0.029083,0.923005,0.867344,1594.886360,0.022182,0.435737,0.661543
slendro_layered,Slendro,Layered,142,6.594467,1703.847397,0.024541,0.476720,0.731886,1591.180217,0.022025,0.434343,0.656864
slendro_layered,Slendro,Layered,143,6.640907,1270.720794,0.019036,0.313810,0.567706,1681.372083,0.022310,0.468267,0.665371
slendro_layered,Slendro,Layered,144,6.687347,1038.914744,0.014869,0.226622,0.443450,1711.593753,0.022519,0.479634,0.671580
slendro_layered,Slendro,Layered,145,6.733787,1842.201140,0.016852,0.528759,0.502569,1705.863527,0.022523,0.477478,0.671705
slendro_layered,Slendro,Layered,146,6.780227,2202.684225,0.024793,0.664345,0.739409,1668.695828,0.021953,0.463499,0.654705
slendro_layered,Slendro,Layered,147,6.826667,2392.009355,0.027279,0.735555,0.813562,1617.617560,0.021628,0.444287,0.645023
slendro_layered,Slendro,Layered,148,6.873107,1269.038872,0.023026,0.313178,0.686703,1676.450892,0.021918,0.466416,0.653672
slendro_layered,Slendro,Layered,149,6.919546,996.808592,0.018465,0.210785,0.550686,1713.502510,0.022271,0.480352,0.664192
slendro_layered,Slendro,Layered,150,6.965986,1016.551227,0.016942,0.218211,0.505270,1726.982023,0.022502,0.485422,0.671083
slendro_layered,Slendro,Layered,151,7.012426,1686.295327,0.026295,0.470118,0.784217,1693.141448,0.022120,0.472693,0.659696
slendro_layered,Slendro,Layered,152,7.058866,2909.659319,0.029579,0.930257,0.882150,1632.603110,0.021556,0.449923,0.642863
slendro_layered,Slendro,Layered,153,7.105306,1531.557885,0.023044,0.411918,0.687244,1645.538508,0.021636,0.454789,0.645267
slendro_layered,Slendro,Layered,154,7.151746,1148.235825,0.018380,0.267740,0.548162,1730.022563,0.022069,0.486565,0.658187
slendro_layered,Slendro,Layered,155,7.198186,1031.236630,0.015291,0.223734,0.456027,1755.669281,0.022398,0.496212,0.667989
slendro_layered,Slendro,Layered,156,7.244626,1898.049597,0.022603,0.549765,0.674084,1723.141613,0.022390,0.483977,0.667737
slendro_layered,Slendro,Layered,157,7.291066,2647.671852,0.028956,0.831717,0.863569,1666.749475,0.021822,0.462767,0.650794
slendro_layered,Slendro,Layered,158,7.337506,1903.647469,0.026339,0.551870,0.785528,1642.107089,0.021516,0.453498,0.641672
slendro_layered,Slendro,Layered,159,7.383946,1322.197381,0.020767,0.333172,0.619352,1721.855955,0.021806,0.483494,0.650323
slendro_layered,Slendro,Layered,160,7.430385,1161.121955,0.016262,0.272587,0.484992,1745.084032,0.022260,0.492230,0.663869
slendro_layered,Slendro,Layered,161,7.476825,1679.612617,0.017794,0.467605,0.530684,1748.486937,0.022543,0.493510,0.672299
slendro_layered,Slendro,Layered,162,7.523265,1962.555345,0.026153,0.574027,0.779982,1710.600337,0.022151,0.479260,0.660620
slendro_layered,Slendro,Layered,163,7.569705,2960.401912,0.027700,0.949342,0.826094,1651.532073,0.021898,0.457043,0.653074
slendro_layered,Slendro,Layered,164,7.616145,1551.849099,0.021442,0.419550,0.639488,1661.860891,0.022490,0.460928,0.670742
slendro_layered,Slendro,Layered,165,7.662585,1191.647769,0.016683,0.284069,0.497536,1705.577182,0.023410,0.477371,0.698180
slendro_layered,Slendro,Layered,166,7.709025,1074.841479,0.013431,0.240135,0.400554,1707.114911,0.024198,0.477949,0.721675
slendro_layered,Slendro,Layered,167,7.755465,1899.161629,0.021162,0.550183,0.631111,1656.428926,0.024297,0.458885,0.724624
slendro_layered,Slendro,Layered,168,7.801905,2864.016199,0.028827,0.913089,0.859733,1577.557412,0.023975,0.429219,0.715006
slendro_layered,Slendro,Layered,169,7.848345,1461.370115,0.027549,0.385518,0.821593,1561.738683,0.024235,0.423269,0.722758
slendro_layered,Slendro,Layered,170,7.894785,1084.609332,0.022596,0.243809,0.673885,1641.034843,0.025006,0.453095,0.745751
slendro_layered,Slendro,Layered,171,7.941224,928.563323,0.018463,0.185116,0.550632,1653.570863,0.025755,0.457810,0.768098
